"lon","lat","country","continent","piece"
53.922,37.199,"Turkmenistan","Asia","p248"
53.881,38.952,"Turkmenistan","Asia","p248"
53.101,39.291,"Turkmenistan","Asia","p248"
53.358,39.975,"Turkmenistan","Asia","p248"
52.694,40.034,"Turkmenistan","Asia","p248"
52.915,40.877,"Turkmenistan","Asia","p248"
54.737,40.951,"Turkmenistan","Asia","p248"
53.722,42.123,"Turkmenistan","Asia","p248"
52.917,41.868,"Turkmenistan","Asia","p248"
52.815,41.135,"Turkmenistan","Asia","p248"
52.502,41.783,"Turkmenistan","Asia","p248"
33.904,-0.95,"Uganda","Africa","p249"
29.579,-1.341,"Uganda","Africa","p249"
29.876,0.597,"Uganda","Africa","p249"
31.174,2.204,"Uganda","Africa","p249"
30.773,2.34,"Uganda","Africa","p249"
31.246,3.782,"Uganda","Africa","p249"
33.39,3.79,"Uganda","Africa","p249"
34.005,4.25,"Uganda","Africa","p249"
34.479,3.556,"Uganda","Africa","p249"
35.036,1.906,"Uganda","Africa","p249"
33.894,0.11,"Uganda","Africa","p249"
33.904,-0.95,"Uganda","Africa","p249"
31.786,52.102,"Ukraine","Europe","p250"
33.753,52.335,"Ukraine","Europe","p250"
34.392,51.769,"Ukraine","Europe","p250"
34.225,51.256,"Ukraine","Europe","p250"
35.022,51.208,"Ukraine","Europe","p250"
35.356,50.577,"Ukraine","Europe","p250"
40.069,49.601,"Ukraine","Europe","p250"
39.738,47.899,"Ukraine","Europe","p250"
34.962,46.273,"Ukraine","Europe","p250"
35.013,45.738,"Ukraine","Europe","p250"
31.675,46.706,"Ukraine","Europe","p250"
30.749,46.583,"Ukraine","Europe","p250"
29.603,45.293,"Ukraine","Europe","p250"
28.68,45.304,"Ukraine","Europe","p250"
28.234,45.488,"Ukraine","Europe","p250"
28.863,46.438,"Ukraine","Europe","p250"
30.025,46.424,"Ukraine","Europe","p250"
28.671,48.118,"Ukraine","Europe","p250"
27.523,48.467,"Ukraine","Europe","p250"
24.866,47.738,"Ukraine","Europe","p250"
22.711,47.882,"Ukraine","Europe","p250"
22.086,48.422,"Ukraine","Europe","p250"
22.776,49.027,"Ukraine","Europe","p250"
22.518,49.477,"Ukraine","Europe","p250"
23.923,50.425,"Ukraine","Europe","p250"
23.527,51.578,"Ukraine","Europe","p250"
25.328,51.911,"Ukraine","Europe","p250"
30.555,51.32,"Ukraine","Europe","p250"
30.928,52.042,"Ukraine","Europe","p250"
31.786,52.102,"Ukraine","Europe","p250"
51.58,24.245,"United Arab Emirates","Asia","p251"
54.008,24.122,"United Arab Emirates","Asia","p251"
56.071,26.055,"United Arab Emirates","Asia","p251"
56.261,25.715,"United Arab Emirates","Asia","p251"
56.397,24.925,"United Arab Emirates","Asia","p251"
55.886,24.921,"United Arab Emirates","Asia","p251"
55.981,24.131,"United Arab Emirates","Asia","p251"
55.007,22.497,"United Arab Emirates","Asia","p251"
52.001,23.001,"United Arab Emirates","Asia","p251"
51.58,24.245,"United Arab Emirates","Asia","p251"
-6.198,53.868,"United Kingdom","Europe","p252"
-7.572,54.06,"United Kingdom","Europe","p252"
-7.572,55.132,"United Kingdom","Europe","p252"
-5.662,54.555,"United Kingdom","Europe","p252"
-6.198,53.868,"United Kingdom","Europe","p252"
-3.094,53.405,"United Kingdom","Europe","p253"
-2.945,53.985,"United Kingdom","Europe","p253"
-3.63,54.615,"United Kingdom","Europe","p253"
-5.083,55.062,"United Kingdom","Europe","p253"
-5.048,55.784,"United Kingdom","Europe","p253"
-5.586,55.311,"United Kingdom","Europe","p253"
-6.15,56.785,"United Kingdom","Europe","p253"
-5.01,58.63,"United Kingdom","Europe","p253"
-3.005,58.635,"United Kingdom","Europe","p253"
-4.074,57.553,"United Kingdom","Europe","p253"
-1.959,57.685,"United Kingdom","Europe","p253"
-3.119,55.974,"United Kingdom","Europe","p253"
-2.085,55.91,"United Kingdom","Europe","p253"
0.47,52.93,"United Kingdom","Europe","p253"
1.682,52.74,"United Kingdom","Europe","p253"
1.051,51.807,"United Kingdom","Europe","p253"
1.45,51.289,"United Kingdom","Europe","p253"
0.55,50.766,"United Kingdom","Europe","p253"
-2.956,50.697,"United Kingdom","Europe","p253"
-5.245,49.96,"United Kingdom","Europe","p253"
-5.777,50.16,"United Kingdom","Europe","p253"
-3.415,51.426,"United Kingdom","Europe","p253"
-5.267,51.991,"United Kingdom","Europe","p253"
-4.222,52.301,"United Kingdom","Europe","p253"
-4.77,52.84,"United Kingdom","Europe","p253"
-4.58,53.495,"United Kingdom","Europe","p253"
-3.094,53.405,"United Kingdom","Europe","p253"
-122.84,49.0,"United States of America","North America","p254"
-95.159,49.0,"United States of America","North America","p254"
-94.818,49.389,"United States of America","North America","p254"
-94.329,48.671,"United States of America","North America","p254"
-91.64,48.14,"United States of America","North America","p254"
-88.378,48.303,"United States of America","North America","p254"
-82.551,45.348,"United States of America","North America","p254"
-82.138,43.571,"United States of America","North America","p254"
-83.12,42.08,"United States of America","North America","p254"
-82.69,41.675,"United States of America","North America","p254"
-78.939,42.864,"United States of America","North America","p254"
-79.172,43.466,"United States of America","North America","p254"
-78.72,43.625,"United States of America","North America","p254"
-76.82,43.629,"United States of America","North America","p254"
-74.867,45.0,"United States of America","North America","p254"
-71.505,45.008,"United States of America","North America","p254"
-69.237,47.448,"United States of America","North America","p254"
-67.79,47.066,"United States of America","North America","p254"
-67.791,45.703,"United States of America","North America","p254"
-66.965,44.81,"United States of America","North America","p254"
-70.116,43.684,"United States of America","North America","p254"
-70.825,42.335,"United States of America","North America","p254"
-69.965,41.637,"United States of America","North America","p254"
-73.71,40.931,"United States of America","North America","p254"
-71.945,40.93,"United States of America","North America","p254"
-73.952,40.751,"United States of America","North America","p254"
-74.906,38.94,"United States of America","North America","p254"
-75.528,39.498,"United States of America","North America","p254"
-75.057,38.404,"United States of America","North America","p254"
-75.94,37.217,"United States of America","North America","p254"
-75.722,37.937,"United States of America","North America","p254"
-76.35,39.15,"United States of America","North America","p254"
-76.329,38.083,"United States of America","North America","p254"
-76.99,38.24,"United States of America","North America","p254"
-76.302,37.918,"United States of America","North America","p254"
-75.727,35.551,"United States of America","North America","p254"
-81.336,31.44,"United States of America","North America","p254"
-81.314,30.036,"United States of America","North America","p254"
-80.057,26.88,"United States of America","North America","p254"
-80.381,25.206,"United States of America","North America","p254"
-81.172,25.201,"United States of America","North America","p254"
-81.71,25.87,"United States of America","North America","p254"
-83.71,29.937,"United States of America","North America","p254"
-85.109,29.636,"United States of America","North America","p254"
-86.4,30.4,"United States of America","North America","p254"
-89.594,30.16,"United States of America","North America","p254"
-89.408,29.16,"United States of America","North America","p254"
-93.226,29.784,"United States of America","North America","p254"
-94.69,29.48,"United States of America","North America","p254"
-97.14,27.83,"United States of America","North America","p254"
-97.14,25.87,"United States of America","North America","p254"
-97.53,25.84,"United States of America","North America","p254"
-99.02,26.37,"United States of America","North America","p254"
-100.958,29.381,"United States of America","North America","p254"
-102.48,29.76,"United States of America","North America","p254"
-103.11,28.97,"United States of America","North America","p254"
-103.94,29.27,"United States of America","North America","p254"
-106.508,31.755,"United States of America","North America","p254"
-111.024,31.335,"United States of America","North America","p254"
-114.721,32.721,"United States of America","North America","p254"
-117.128,32.535,"United States of America","North America","p254"
-118.52,34.028,"United States of America","North America","p254"
-120.623,34.609,"United States of America","North America","p254"
-124.398,40.313,"United States of America","North America","p254"
-124.533,42.766,"United States of America","North America","p254"
-123.899,45.523,"United States of America","North America","p254"
-124.687,48.184,"United States of America","North America","p254"
-123.12,48.04,"United States of America","North America","p254"
-122.587,47.096,"United States of America","North America","p254"
-122.84,49.0,"United States of America","North America","p254"
-155.402,20.08,"United States of America","North America","p255"
-154.807,19.509,"United States of America","North America","p255"
-155.688,18.916,"United States of America","North America","p255"
-156.073,19.703,"United States of America","North America","p255"
-155.861,20.267,"United States of America","North America","p255"
-155.402,20.08,"United States of America","North America","p255"
-166.468,60.384,"United States of America","North America","p256"
-165.579,59.91,"United States of America","North America","p256"
-167.455,60.213,"United States of America","North America","p256"
-166.468,60.384,"United States of America","North America","p256"
-153.229,57.969,"United States of America","North America","p257"
-152.141,57.591,"United States of America","North America","p257"
-154.005,56.735,"United States of America","North America","p257"
-154.516,56.993,"United States of America","North America","p257"
-154.671,57.461,"United States of America","North America","p257"
-153.229,57.969,"United States of America","North America","p257"
-140.986,69.712,"United States of America","North America","p258"
-140.998,60.306,"United States of America","North America","p258"
-139.039,60.0,"United States of America","North America","p258"
-137.452,58.905,"United States of America","North America","p258"
-135.476,59.788,"United States of America","North America","p258"
-131.708,56.552,"United States of America","North America","p258"
-130.008,55.916,"United States of America","North America","p258"
-130.536,54.803,"United States of America","North America","p258"
-131.967,55.498,"United States of America","North America","p258"
-134.078,58.123,"United States of America","North America","p258"
-136.628,58.212,"United States of America","North America","p258"
-139.868,59.538,"United States of America","North America","p258"
-147.114,60.885,"United States of America","North America","p258"
-148.224,60.673,"United States of America","North America","p258"
-148.018,59.978,"United States of America","North America","p258"
-151.716,59.156,"United States of America","North America","p258"
-151.41,60.726,"United States of America","North America","p258"
-150.347,61.034,"United States of America","North America","p258"
-150.621,61.284,"United States of America","North America","p258"
-154.019,59.35,"United States of America","North America","p258"
-153.288,58.865,"United States of America","North America","p258"
-154.232,58.146,"United States of America","North America","p258"
-158.433,55.994,"United States of America","North America","p258"
-164.942,54.572,"United States of America","North America","p258"
-158.684,57.017,"United States of America","North America","p258"
-157.723,57.57,"United States of America","North America","p258"
-157.042,58.919,"United States of America","North America","p258"
-159.059,58.424,"United States of America","North America","p258"
-160.355,59.071,"United States of America","North America","p258"
-161.969,58.672,"United States of America","North America","p258"
-161.874,59.634,"United States of America","North America","p258"
-162.518,59.99,"United States of America","North America","p258"
-163.818,59.798,"United States of America","North America","p258"
-165.346,60.507,"United States of America","North America","p258"
-166.121,61.5,"United States of America","North America","p258"
-165.734,62.075,"United States of America","North America","p258"
-164.563,63.146,"United States of America","North America","p258"
-160.773,63.766,"United States of America","North America","p258"
-161.518,64.403,"United States of America","North America","p258"
-160.778,64.789,"United States of America","North America","p258"
-164.961,64.447,"United States of America","North America","p258"
-168.111,65.67,"United States of America","North America","p258"
-164.475,66.577,"United States of America","North America","p258"
-163.653,66.577,"United States of America","North America","p258"
-163.789,66.077,"United States of America","North America","p258"
-161.678,66.116,"United States of America","North America","p258"
-166.764,68.359,"United States of America","North America","p258"
-166.205,68.883,"United States of America","North America","p258"
-164.431,68.916,"United States of America","North America","p258"
-161.909,70.333,"United States of America","North America","p258"
-156.581,71.358,"United States of America","North America","p258"
-154.344,70.696,"United States of America","North America","p258"
-140.986,69.712,"United States of America","North America","p258"
-171.732,63.783,"United States of America","North America","p259"
-168.689,63.298,"United States of America","North America","p259"
-169.529,62.977,"United States of America","North America","p259"
-171.553,63.318,"United States of America","North America","p259"
-171.732,63.783,"United States of America","North America","p259"
-57.625,-30.216,"Uruguay","South America","p260"
-56.976,-30.11,"Uruguay","South America","p260"
-53.788,-32.047,"Uruguay","South America","p260"
-53.21,-32.728,"Uruguay","South America","p260"
-53.806,-34.397,"Uruguay","South America","p260"
-56.215,-34.86,"Uruguay","South America","p260"
-58.427,-33.909,"Uruguay","South America","p260"
-57.625,-30.216,"Uruguay","South America","p260"
55.968,41.309,"Uzbekistan","Asia","p261"
55.929,44.996,"Uzbekistan","Asia","p261"
58.503,45.587,"Uzbekistan","Asia","p261"
62.013,43.504,"Uzbekistan","Asia","p261"
64.901,43.728,"Uzbekistan","Asia","p261"
66.098,42.998,"Uzbekistan","Asia","p261"
66.023,41.995,"Uzbekistan","Asia","p261"
66.511,41.988,"Uzbekistan","Asia","p261"
66.714,41.168,"Uzbekistan","Asia","p261"
67.986,41.136,"Uzbekistan","Asia","p261"
68.26,40.662,"Uzbekistan","Asia","p261"
70.962,42.266,"Uzbekistan","Asia","p261"
70.42,41.52,"Uzbekistan","Asia","p261"
73.055,40.866,"Uzbekistan","Asia","p261"
71.775,40.146,"Uzbekistan","Asia","p261"
70.601,40.219,"Uzbekistan","Asia","p261"
70.667,40.96,"Uzbekistan","Asia","p261"
69.329,40.728,"Uzbekistan","Asia","p261"
68.536,39.533,"Uzbekistan","Asia","p261"
67.701,39.58,"Uzbekistan","Asia","p261"
67.442,39.14,"Uzbekistan","Asia","p261"
68.176,38.902,"Uzbekistan","Asia","p261"
68.392,38.157,"Uzbekistan","Asia","p261"
67.83,37.145,"Uzbekistan","Asia","p261"
66.519,37.363,"Uzbekistan","Asia","p261"
66.546,37.975,"Uzbekistan","Asia","p261"
64.17,38.892,"Uzbekistan","Asia","p261"
62.374,40.054,"Uzbekistan","Asia","p261"
61.883,41.085,"Uzbekistan","Asia","p261"
60.466,41.22,"Uzbekistan","Asia","p261"
59.976,42.223,"Uzbekistan","Asia","p261"
58.629,42.752,"Uzbekistan","Asia","p261"
56.932,41.826,"Uzbekistan","Asia","p261"
57.096,41.322,"Uzbekistan","Asia","p261"
55.968,41.309,"Uzbekistan","Asia","p261"
166.793,-15.669,"Vanuatu","Oceania","p262"
166.629,-14.626,"Vanuatu","Oceania","p262"
167.27,-15.74,"Vanuatu","Oceania","p262"
166.793,-15.669,"Vanuatu","Oceania","p262"
-60.734,5.2,"Venezuela","South America","p263"
-60.967,4.536,"Venezuela","South America","p263"
-63.093,3.771,"Venezuela","South America","p263"
-64.816,4.056,"Venezuela","South America","p263"
-64.27,2.497,"Venezuela","South America","p263"
-63.369,2.201,"Venezuela","South America","p263"
-66.326,0.724,"Venezuela","South America","p263"
-67.81,2.821,"Venezuela","South America","p263"
-67.303,3.318,"Venezuela","South America","p263"
-67.823,4.504,"Venezuela","South America","p263"
-67.341,6.095,"Venezuela","South America","p263"
-69.389,6.1,"Venezuela","South America","p263"
-70.093,6.96,"Venezuela","South America","p263"
-71.96,6.992,"Venezuela","South America","p263"
-72.789,9.085,"Venezuela","South America","p263"
-73.305,9.152,"Venezuela","South America","p263"
-72.905,10.45,"Venezuela","South America","p263"
-71.332,11.776,"Venezuela","South America","p263"
-71.947,11.423,"Venezuela","South America","p263"
-71.633,10.446,"Venezuela","South America","p263"
-72.074,9.866,"Venezuela","South America","p263"
-71.265,9.137,"Venezuela","South America","p263"
-71.401,10.969,"Venezuela","South America","p263"
-70.155,11.375,"Venezuela","South America","p263"
-69.943,12.162,"Venezuela","South America","p263"
-68.194,10.555,"Venezuela","South America","p263"
-66.228,10.649,"Venezuela","South America","p263"
-64.89,10.077,"Venezuela","South America","p263"
-64.318,10.641,"Venezuela","South America","p263"
-61.881,10.716,"Venezuela","South America","p263"
-62.73,10.42,"Venezuela","South America","p263"
-62.389,9.948,"Venezuela","South America","p263"
-59.758,8.367,"Venezuela","South America","p263"
-61.41,5.959,"Venezuela","South America","p263"
-60.734,5.2,"Venezuela","South America","p263"
104.334,10.487,"Vietnam","Asia","p264"
106.25,10.962,"Vietnam","Asia","p264"
105.811,11.568,"Vietnam","Asia","p264"
107.491,12.337,"Vietnam","Asia","p264"
107.565,15.202,"Vietnam","Asia","p264"
105.095,18.667,"Vietnam","Asia","p264"
103.897,19.265,"Vietnam","Asia","p264"
104.823,19.887,"Vietnam","Asia","p264"
104.435,20.759,"Vietnam","Asia","p264"
103.204,20.767,"Vietnam","Asia","p264"
102.17,22.465,"Vietnam","Asia","p264"
105.329,23.352,"Vietnam","Asia","p264"
108.05,21.552,"Vietnam","Asia","p264"
106.715,20.697,"Vietnam","Asia","p264"
105.662,19.058,"Vietnam","Asia","p264"
108.877,15.277,"Vietnam","Asia","p264"
109.2,11.667,"Vietnam","Asia","p264"
105.158,8.6,"Vietnam","Asia","p264"
105.076,9.918,"Vietnam","Asia","p264"
104.334,10.487,"Vietnam","Asia","p264"
-8.666,27.656,"W. Sahara","Africa","p265"
-8.687,25.881,"W. Sahara","Africa","p265"
-11.969,25.933,"W. Sahara","Africa","p265"
-11.937,23.375,"W. Sahara","Africa","p265"
-12.874,23.285,"W. Sahara","Africa","p265"
-12.929,21.327,"W. Sahara","Africa","p265"
-17.063,21.0,"W. Sahara","Africa","p265"
-17.02,21.422,"W. Sahara","Africa","p265"
-14.751,21.501,"W. Sahara","Africa","p265"
-13.891,23.691,"W. Sahara","Africa","p265"
-12.501,24.77,"W. Sahara","Africa","p265"
-11.393,26.883,"W. Sahara","Africa","p265"
-8.795,27.121,"W. Sahara","Africa","p265"
-8.666,27.656,"W. Sahara","Africa","p265"
52.0,19.0,"Yemen","Asia","p266"
53.109,16.651,"Yemen","Asia","p266"
52.385,16.382,"Yemen","Asia","p266"
52.168,15.597,"Yemen","Asia","p266"
44.99,12.7,"Yemen","Asia","p266"
43.483,12.637,"Yemen","Asia","p266"
42.605,15.213,"Yemen","Asia","p266"
43.381,17.58,"Yemen","Asia","p266"
47.0,16.95,"Yemen","Asia","p266"
49.117,18.617,"Yemen","Asia","p266"
52.0,19.0,"Yemen","Asia","p266"
30.74,-8.34,"Zambia","Africa","p267"
33.231,-9.677,"Zambia","Africa","p267"
33.306,-12.436,"Zambia","Africa","p267"
32.688,-13.713,"Zambia","Africa","p267"
33.214,-13.972,"Zambia","Africa","p267"
30.179,-14.796,"Zambia","Africa","p267"
30.274,-15.508,"Zambia","Africa","p267"
28.947,-16.043,"Zambia","Africa","p267"
27.044,-17.938,"Zambia","Africa","p267"
23.215,-17.523,"Zambia","Africa","p267"
21.888,-16.08,"Zambia","Africa","p267"
21.934,-12.898,"Zambia","Africa","p267"
24.016,-12.911,"Zambia","Africa","p267"
23.912,-10.927,"Zambia","Africa","p267"
25.752,-11.785,"Zambia","Africa","p267"
27.164,-11.609,"Zambia","Africa","p267"
28.934,-13.249,"Zambia","Africa","p267"
29.7,-13.257,"Zambia","Africa","p267"
29.616,-12.179,"Zambia","Africa","p267"
28.372,-11.794,"Zambia","Africa","p267"
28.45,-9.165,"Zambia","Africa","p267"
29.003,-8.407,"Zambia","Africa","p267"
30.74,-8.34,"Zambia","Africa","p267"
31.191,-22.252,"Zimbabwe","Africa","p268"
28.021,-21.486,"Zimbabwe","Africa","p268"
25.264,-17.737,"Zimbabwe","Africa","p268"
27.044,-17.938,"Zimbabwe","Africa","p268"
28.947,-16.043,"Zimbabwe","Africa","p268"
30.274,-15.508,"Zimbabwe","Africa","p268"
32.848,-16.713,"Zimbabwe","Africa","p268"
32.66,-20.304,"Zimbabwe","Africa","p268"
31.191,-22.252,"Zimbabwe","Africa","p268"
32.072,-26.734,"eSwatini","Africa","p269"
31.283,-27.286,"eSwatini","Africa","p269"
30.686,-26.744,"eSwatini","Africa","p269"
31.044,-25.731,"eSwatini","Africa","p269"
31.838,-25.843,"eSwatini","Africa","p269"
32.072,-26.734,"eSwatini","Africa","p269"
