"across","along","height","tank","instant"
"100.0","200.0","-3.52","Deep","3"
"120.0","200.0","-3.056","Deep","3"
"140.0","200.0","-2.306","Deep","3"
"160.0","200.0","-1.301","Deep","3"
"180.0","200.0","-0.15","Deep","3"
"200.0","200.0","0.978","Deep","3"
"220.0","200.0","1.886","Deep","3"
"240.0","200.0","2.404","Deep","3"
"260.0","200.0","2.435","Deep","3"
"280.0","200.0","1.984","Deep","3"
"300.0","200.0","1.166","Deep","3"
"20.0","220.0","-3.52","Deep","3"
"40.0","220.0","-3.442","Deep","3"
"60.0","220.0","-3.263","Deep","3"
"80.0","220.0","-2.943","Deep","3"
"100.0","220.0","-2.441","Deep","3"
"120.0","220.0","-1.74","Deep","3"
"140.0","220.0","-0.861","Deep","3"
"160.0","220.0","0.121","Deep","3"
"180.0","220.0","1.086","Deep","3"
"200.0","220.0","1.886","Deep","3"
"220.0","220.0","2.378","Deep","3"
"240.0","220.0","2.464","Deep","3"
"260.0","220.0","2.123","Deep","3"
"280.0","220.0","1.42","Deep","3"
"300.0","220.0","0.505","Deep","3"
"20.0","240.0","-2.306","Deep","3"
"40.0","240.0","-2.168","Deep","3"
"60.0","240.0","-1.884","Deep","3"
"80.0","240.0","-1.448","Deep","3"
"100.0","240.0","-0.861","Deep","3"
"120.0","240.0","-0.15","Deep","3"
"140.0","240.0","0.63","Deep","3"
"160.0","240.0","1.389","Deep","3"
"180.0","240.0","2.018","Deep","3"
"200.0","240.0","2.404","Deep","3"
"220.0","240.0","2.464","Deep","3"
"240.0","240.0","2.165","Deep","3"
"260.0","240.0","1.543","Deep","3"
"280.0","240.0","0.704","Deep","3"
"300.0","240.0","-0.196","Deep","3"
"20.0","260.0","-0.572","Deep","3"
"40.0","260.0","-0.43","Deep","3"
"60.0","260.0","-0.15","Deep","3"
"80.0","260.0","0.253","Deep","3"
"100.0","260.0","0.749","Deep","3"
"120.0","260.0","1.292","Deep","3"
"140.0","260.0","1.814","Deep","3"
"160.0","260.0","2.231","Deep","3"
"180.0","260.0","2.461","Deep","3"
"200.0","260.0","2.435","Deep","3"
"220.0","260.0","2.123","Deep","3"
"240.0","260.0","1.543","Deep","3"
"260.0","260.0","0.77","Deep","3"
"280.0","260.0","-0.074","Deep","3"
"300.0","260.0","-0.846","Deep","3"
"20.0","280.0","1.086","Deep","3"
"40.0","280.0","1.191","Deep","3"
"60.0","280.0","1.389","Deep","3"
"80.0","280.0","1.656","Deep","3"
"100.0","280.0","1.954","Deep","3"
"120.0","280.0","2.231","Deep","3"
"140.0","280.0","2.427","Deep","3"
"160.0","280.0","2.48","Deep","3"
"180.0","280.0","2.341","Deep","3"
"200.0","280.0","1.984","Deep","3"
"220.0","280.0","1.42","Deep","3"
"240.0","280.0","0.704","Deep","3"
"260.0","280.0","-0.074","Deep","3"
"280.0","280.0","-0.798","Deep","3"
"300.0","280.0","-1.35","Deep","3"
"20.0","300.0","2.184","Deep","3"
"40.0","300.0","2.231","Deep","3"
"60.0","300.0","2.313","Deep","3"
"80.0","300.0","2.404","Deep","3"
"100.0","300.0","2.472","Deep","3"
"120.0","300.0","2.474","Deep","3"
"140.0","300.0","2.369","Deep","3"
"160.0","300.0","2.123","Deep","3"
"180.0","300.0","1.719","Deep","3"
"200.0","300.0","1.166","Deep","3"
"220.0","300.0","0.505","Deep","3"
"240.0","300.0","-0.196","Deep","3"
"260.0","300.0","-0.846","Deep","3"
"280.0","300.0","-1.35","Deep","3"
"300.0","300.0","-1.627","Deep","3"
"20.0","20.0","-5.501","Deep","4"
"40.0","20.0","-3.661","Deep","4"
"60.0","20.0","-0.66","Deep","4"
"80.0","20.0","2.423","Deep","4"
"100.0","20.0","4.547","Deep","4"
"120.0","20.0","5.082","Deep","4"
"140.0","20.0","4.005","Deep","4"
"160.0","20.0","1.829","Deep","4"
"180.0","20.0","-0.632","Deep","4"
"200.0","20.0","-2.581","Deep","4"
"220.0","20.0","-3.488","Deep","4"
"240.0","20.0","-3.221","Deep","4"
"260.0","20.0","-2.027","Deep","4"
"280.0","20.0","-0.395","Deep","4"
"300.0","20.0","1.122","Deep","4"
"20.0","40.0","-3.661","Deep","4"
"40.0","40.0","-2.054","Deep","4"
"60.0","40.0","0.539","Deep","4"
"80.0","40.0","3.14","Deep","4"
"100.0","40.0","4.808","Deep","4"
"120.0","40.0","4.999","Deep","4"
"140.0","40.0","3.726","Deep","4"
"160.0","40.0","1.501","Deep","4"
"180.0","40.0","-0.9","Deep","4"
"200.0","40.0","-2.73","Deep","4"
"220.0","40.0","-3.512","Deep","4"
"240.0","40.0","-3.148","Deep","4"
"260.0","40.0","-1.905","Deep","4"
"280.0","40.0","-0.273","Deep","4"
"300.0","40.0","1.21","Deep","4"
"20.0","60.0","-0.66","Deep","4"
"40.0","60.0","0.539","Deep","4"
"60.0","60.0","2.423","Deep","4"
"80.0","60.0","4.189","Deep","4"
"100.0","60.0","5.082","Deep","4"
"120.0","60.0","4.7","Deep","4"
"140.0","60.0","3.124","Deep","4"
"160.0","60.0","0.856","Deep","4"
"180.0","60.0","-1.399","Deep","4"
"200.0","60.0","-2.989","Deep","4"
"220.0","60.0","-3.527","Deep","4"
"240.0","60.0","-2.985","Deep","4"
"260.0","60.0","-1.657","Deep","4"
"280.0","60.0","-0.033","Deep","4"
"300.0","60.0","1.376","Deep","4"
"20.0","80.0","2.423","Deep","4"
"40.0","80.0","3.14","Deep","4"
"60.0","80.0","4.189","Deep","4"
"80.0","80.0","4.984","Deep","4"
"100.0","80.0","4.999","Deep","4"
"120.0","80.0","4.005","Deep","4"
"140.0","80.0","2.157","Deep","4"
"160.0","80.0","-0.065","Deep","4"
"180.0","80.0","-2.051","Deep","4"
"200.0","80.0","-3.277","Deep","4"
"220.0","80.0","-3.476","Deep","4"
"240.0","80.0","-2.7","Deep","4"
"260.0","80.0","-1.278","Deep","4"
"280.0","80.0","0.312","Deep","4"
"300.0","80.0","1.601","Deep","4"
"20.0","100.0","4.547","Deep","4"
"40.0","100.0","4.808","Deep","4"
"60.0","100.0","5.082","Deep","4"
"80.0","100.0","4.999","Deep","4"
"100.0","100.0","4.263","Deep","4"
"120.0","100.0","2.808","Deep","4"
"140.0","100.0","0.856","Deep","4"
"160.0","100.0","-1.156","Deep","4"
"180.0","100.0","-2.73","Deep","4"
"200.0","100.0","-3.488","Deep","4"
"220.0","100.0","-3.287","Deep","4"
"240.0","100.0","-2.263","Deep","4"
"260.0","100.0","-0.77","Deep","4"
"280.0","100.0","0.739","Deep","4"
"300.0","100.0","1.852","Deep","4"
"20.0","120.0","5.082","Deep","4"
"40.0","120.0","4.999","Deep","4"
"60.0","120.0","4.7","Deep","4"
"80.0","120.0","4.005","Deep","4"
"100.0","120.0","2.808","Deep","4"
"120.0","120.0","1.176","Deep","4"
"140.0","120.0","-0.632","Deep","4"
"160.0","120.0","-2.241","Deep","4"
"180.0","120.0","-3.277","Deep","4"
"200.0","120.0","-3.502","Deep","4"
"220.0","120.0","-2.895","Deep","4"
"240.0","120.0","-1.657","Deep","4"
"260.0","120.0","-0.152","Deep","4"
"280.0","120.0","1.21","Deep","4"
"300.0","120.0","2.089","Deep","4"
"20.0","140.0","4.005","Deep","4"
"40.0","140.0","3.726","Deep","4"
"60.0","140.0","3.124","Deep","4"
"80.0","140.0","2.157","Deep","4"
"100.0","140.0","0.856","Deep","4"
"120.0","140.0","-0.632","Deep","4"
"140.0","140.0","-2.051","Deep","4"
"160.0","140.0","-3.098","Deep","4"
"180.0","140.0","-3.524","Deep","4"
"200.0","140.0","-3.221","Deep","4"
"220.0","140.0","-2.263","Deep","4"
"240.0","140.0","-0.896","Deep","4"
"260.0","140.0","0.531","Deep","4"
"280.0","140.0","1.669","Deep","4"
"300.0","140.0","2.261","Deep","4"
"20.0","160.0","1.829","Deep","4"
"40.0","160.0","1.501","Deep","4"
"60.0","160.0","0.856","Deep","4"
"80.0","160.0","-0.065","Deep","4"
"100.0","160.0","-1.156","Deep","4"
"120.0","160.0","-2.241","Deep","4"
"140.0","160.0","-3.098","Deep","4"
"160.0","160.0","-3.512","Deep","4"
"180.0","160.0","-3.346","Deep","4"
"200.0","160.0","-2.596","Deep","4"
"220.0","160.0","-1.405","Deep","4"
"240.0","160.0","-0.033","Deep","4"
"260.0","160.0","1.21","Deep","4"
"280.0","160.0","2.049","Deep","4"
"300.0","160.0","2.317","Deep","4"
"20.0","180.0","-0.632","Deep","4"
"40.0","180.0","-0.9","Deep","4"
"60.0","180.0","-1.399","Deep","4"
"80.0","180.0","-2.051","Deep","4"
"100.0","180.0","-2.73","Deep","4"
"120.0","180.0","-3.277","Deep","4"
"140.0","180.0","-3.524","Deep","4"
"160.0","180.0","-3.346","Deep","4"
"180.0","180.0","-2.7","Deep","4"
"200.0","180.0","-1.657","Deep","4"
"220.0","180.0","-0.395","Deep","4"
"240.0","180.0","0.839","Deep","4"
"260.0","180.0","1.795","Deep","4"
"280.0","180.0","2.278","Deep","4"
"300.0","180.0","2.211","Deep","4"
"20.0","200.0","-2.581","Deep","4"
"40.0","200.0","-2.73","Deep","4"
"60.0","200.0","-2.989","Deep","4"
"80.0","200.0","-3.277","Deep","4"
"100.0","200.0","-3.488","Deep","4"
"120.0","200.0","-3.502","Deep","4"
"140.0","200.0","-3.221","Deep","4"
"160.0","200.0","-2.596","Deep","4"
"180.0","200.0","-1.657","Deep","4"
"200.0","200.0","-0.519","Deep","4"
"220.0","200.0","0.637","Deep","4"
"240.0","200.0","1.601","Deep","4"
"260.0","200.0","2.19","Deep","4"
"280.0","200.0","2.297","Deep","4"
"300.0","200.0","1.919","Deep","4"
"20.0","220.0","-3.488","Deep","4"
"40.0","220.0","-3.512","Deep","4"
"60.0","220.0","-3.527","Deep","4"
"80.0","220.0","-3.476","Deep","4"
"100.0","220.0","-3.287","Deep","4"
"120.0","220.0","-2.895","Deep","4"
"140.0","220.0","-2.263","Deep","4"
"160.0","220.0","-1.405","Deep","4"
"180.0","220.0","-0.395","Deep","4"
"200.0","220.0","0.637","Deep","4"
"220.0","220.0","1.529","Deep","4"
"240.0","220.0","2.126","Deep","4"
"260.0","220.0","2.317","Deep","4"
"280.0","220.0","2.068","Deep","4"
"300.0","220.0","1.442","Deep","4"
"20.0","240.0","-3.221","Deep","4"
"40.0","240.0","-3.148","Deep","4"
"60.0","240.0","-2.985","Deep","4"
"80.0","240.0","-2.7","Deep","4"
"100.0","240.0","-2.263","Deep","4"
"120.0","240.0","-1.657","Deep","4"
"140.0","240.0","-0.896","Deep","4"
"160.0","240.0","-0.033","Deep","4"
"180.0","240.0","0.839","Deep","4"
"200.0","240.0","1.601","Deep","4"
"220.0","240.0","2.126","Deep","4"
"240.0","240.0","2.318","Deep","4"
"260.0","240.0","2.132","Deep","4"
"280.0","240.0","1.597","Deep","4"
"300.0","240.0","0.817","Deep","4"
"20.0","260.0","-2.027","Deep","4"
"40.0","260.0","-1.905","Deep","4"
"60.0","260.0","-1.657","Deep","4"
"80.0","260.0","-1.278","Deep","4"
"100.0","260.0","-0.77","Deep","4"
"120.0","260.0","-0.152","Deep","4"
"140.0","260.0","0.531","Deep","4"
"160.0","260.0","1.21","Deep","4"
"180.0","260.0","1.795","Deep","4"
"200.0","260.0","2.19","Deep","4"
"220.0","260.0","2.317","Deep","4"
"240.0","260.0","2.132","Deep","4"
"260.0","260.0","1.647","Deep","4"
"280.0","260.0","0.934","Deep","4"
"300.0","260.0","0.114","Deep","4"
"20.0","280.0","-0.395","Deep","4"
"40.0","280.0","-0.273","Deep","4"
"60.0","280.0","-0.033","Deep","4"
"80.0","280.0","0.312","Deep","4"
"100.0","280.0","0.739","Deep","4"
"120.0","280.0","1.21","Deep","4"
"140.0","280.0","1.669","Deep","4"
"160.0","280.0","2.049","Deep","4"
"180.0","280.0","2.278","Deep","4"
"200.0","280.0","2.297","Deep","4"
"220.0","280.0","2.068","Deep","4"
"240.0","280.0","1.597","Deep","4"
"260.0","280.0","0.934","Deep","4"
"280.0","280.0","0.171","Deep","4"
"300.0","280.0","-0.569","Deep","4"
"20.0","300.0","1.122","Deep","4"
"40.0","300.0","1.21","Deep","4"
"60.0","300.0","1.376","Deep","4"
"80.0","300.0","1.601","Deep","4"
"100.0","300.0","1.852","Deep","4"
"120.0","300.0","2.089","Deep","4"
"140.0","300.0","2.261","Deep","4"
"160.0","300.0","2.317","Deep","4"
"180.0","300.0","2.211","Deep","4"
"200.0","300.0","1.919","Deep","4"
"220.0","300.0","1.442","Deep","4"
"240.0","300.0","0.817","Deep","4"
"260.0","300.0","0.114","Deep","4"
"280.0","300.0","-0.569","Deep","4"
"300.0","300.0","-1.131","Deep","4"
"20.0","20.0","-5.939","Deep","5"
"40.0","20.0","-5.492","Deep","5"
"60.0","20.0","-3.442","Deep","5"
"80.0","20.0","-0.418","Deep","5"
"100.0","20.0","2.527","Deep","5"
"120.0","20.0","4.434","Deep","5"
"140.0","20.0","4.786","Deep","5"
"160.0","20.0","3.638","Deep","5"
"180.0","20.0","1.528","Deep","5"
"200.0","20.0","-0.768","Deep","5"
"220.0","20.0","-2.521","Deep","5"
"240.0","20.0","-3.273","Deep","5"
"260.0","20.0","-2.938","Deep","5"
"280.0","20.0","-1.771","Deep","5"
"300.0","20.0","-0.241","Deep","5"
"20.0","40.0","-5.492","Deep","5"
"40.0","40.0","-4.515","Deep","5"
"60.0","40.0","-2.377","Deep","5"
"80.0","40.0","0.445","Deep","5"
"100.0","40.0","3.055","Deep","5"
"120.0","40.0","4.617","Deep","5"
"140.0","40.0","4.699","Deep","5"
"160.0","40.0","3.399","Deep","5"
"180.0","40.0","1.254","Deep","5"
"200.0","40.0","-0.988","Deep","5"
"220.0","40.0","-2.64","Deep","5"
"240.0","40.0","-3.286","Deep","5"
"260.0","40.0","-2.87","Deep","5"
"280.0","40.0","-1.664","Deep","5"
"300.0","40.0","-0.135","Deep","5"
"20.0","60.0","-3.442","Deep","5"
"40.0","60.0","-2.377","Deep","5"
"60.0","60.0","-0.418","Deep","5"
"80.0","60.0","1.917","Deep","5"
"100.0","60.0","3.883","Deep","5"
"120.0","60.0","4.821","Deep","5"
"140.0","60.0","4.436","Deep","5"
"160.0","60.0","2.889","Deep","5"
"180.0","60.0","0.714","Deep","5"
"200.0","60.0","-1.399","Deep","5"
"220.0","60.0","-2.846","Deep","5"
"240.0","60.0","-3.286","Deep","5"
"260.0","60.0","-2.721","Deep","5"
"280.0","60.0","-1.447","Deep","5"
"300.0","60.0","0.071","Deep","5"
"20.0","80.0","-0.418","Deep","5"
"40.0","80.0","0.445","Deep","5"
"60.0","80.0","1.917","Deep","5"
"80.0","80.0","3.506","Deep","5"
"100.0","80.0","4.617","Deep","5"
"120.0","80.0","4.786","Deep","5"
"140.0","80.0","3.864","Deep","5"
"160.0","80.0","2.079","Deep","5"
"180.0","80.0","-0.059","Deep","5"
"200.0","80.0","-1.942","Deep","5"
"220.0","80.0","-3.078","Deep","5"
"240.0","80.0","-3.229","Deep","5"
"260.0","80.0","-2.466","Deep","5"
"280.0","80.0","-1.116","Deep","5"
"300.0","80.0","0.368","Deep","5"
"20.0","100.0","2.527","Deep","5"
"40.0","100.0","3.055","Deep","5"
"60.0","100.0","3.883","Deep","5"
"80.0","100.0","4.617","Deep","5"
"100.0","100.0","4.838","Deep","5"
"120.0","100.0","4.266","Deep","5"
"140.0","100.0","2.889","Deep","5"
"160.0","100.0","0.982","Deep","5"
"180.0","100.0","-0.988","Deep","5"
"200.0","100.0","-2.521","Deep","5"
"220.0","100.0","-3.252","Deep","5"
"240.0","100.0","-3.058","Deep","5"
"260.0","100.0","-2.083","Deep","5"
"280.0","100.0","-0.673","Deep","5"
"300.0","100.0","0.737","Deep","5"
"20.0","120.0","4.434","Deep","5"
"40.0","120.0","4.617","Deep","5"
"60.0","120.0","4.821","Deep","5"
"80.0","120.0","4.786","Deep","5"
"100.0","120.0","4.266","Deep","5"
"120.0","120.0","3.148","Deep","5"
"140.0","120.0","1.528","Deep","5"
"160.0","120.0","-0.303","Deep","5"
"180.0","120.0","-1.942","Deep","5"
"200.0","120.0","-3.01","Deep","5"
"220.0","120.0","-3.274","Deep","5"
"240.0","120.0","-2.721","Deep","5"
"260.0","120.0","-1.556","Deep","5"
"280.0","120.0","-0.135","Deep","5"
"300.0","120.0","1.145","Deep","5"
"20.0","140.0","4.786","Deep","5"
"40.0","140.0","4.699","Deep","5"
"60.0","140.0","4.436","Deep","5"
"80.0","140.0","3.864","Deep","5"
"100.0","140.0","2.889","Deep","5"
"120.0","140.0","1.528","Deep","5"
"140.0","140.0","-0.059","Deep","5"
"160.0","140.0","-1.591","Deep","5"
"180.0","140.0","-2.748","Deep","5"
"200.0","140.0","-3.273","Deep","5"
"220.0","140.0","-3.058","Deep","5"
"240.0","140.0","-2.183","Deep","5"
"260.0","140.0","-0.894","Deep","5"
"280.0","140.0","0.464","Deep","5"
"300.0","140.0","1.548","Deep","5"
"20.0","160.0","3.638","Deep","5"
"40.0","160.0","3.399","Deep","5"
"60.0","160.0","2.889","Deep","5"
"80.0","160.0","2.079","Deep","5"
"100.0","160.0","0.982","Deep","5"
"120.0","160.0","-0.303","Deep","5"
"140.0","160.0","-1.591","Deep","5"
"160.0","160.0","-2.64","Deep","5"
"180.0","160.0","-3.223","Deep","5"
"200.0","160.0","-3.196","Deep","5"
"220.0","160.0","-2.555","Deep","5"
"240.0","160.0","-1.447","Deep","5"
"260.0","160.0","-0.135","Deep","5"
"280.0","160.0","1.068","Deep","5"
"300.0","160.0","1.89","Deep","5"
"20.0","180.0","1.528","Deep","5"
"40.0","180.0","1.254","Deep","5"
"60.0","180.0","0.714","Deep","5"
"80.0","180.0","-0.059","Deep","5"
"100.0","180.0","-0.988","Deep","5"
"120.0","180.0","-1.942","Deep","5"
"140.0","180.0","-2.748","Deep","5"
"160.0","180.0","-3.223","Deep","5"
"180.0","180.0","-3.229","Deep","5"
"200.0","180.0","-2.721","Deep","5"
"220.0","180.0","-1.771","Deep","5"
"240.0","180.0","-0.564","Deep","5"
"260.0","180.0","0.648","Deep","5"
"280.0","180.0","1.605","Deep","5"
"300.0","180.0","2.111","Deep","5"
"20.0","200.0","-0.768","Deep","5"
"40.0","200.0","-0.988","Deep","5"
"60.0","200.0","-1.399","Deep","5"
"80.0","200.0","-1.942","Deep","5"
"100.0","200.0","-2.521","Deep","5"
"120.0","200.0","-3.01","Deep","5"
"140.0","200.0","-3.273","Deep","5"
"160.0","200.0","-3.196","Deep","5"
"180.0","200.0","-2.721","Deep","5"
"200.0","200.0","-1.877","Deep","5"
"220.0","200.0","-0.783","Deep","5"
"240.0","200.0","0.368","Deep","5"
"260.0","200.0","1.359","Deep","5"
"280.0","200.0","1.994","Deep","5"
"300.0","200.0","2.157","Deep","5"
"20.0","220.0","-2.521","Deep","5"
"40.0","220.0","-2.64","Deep","5"
"60.0","220.0","-2.846","Deep","5"
"80.0","220.0","-3.078","Deep","5"
"100.0","220.0","-3.252","Deep","5"
"120.0","220.0","-3.274","Deep","5"
"140.0","220.0","-3.058","Deep","5"
"160.0","220.0","-2.555","Deep","5"
"180.0","220.0","-1.771","Deep","5"
"200.0","220.0","-0.783","Deep","5"
"220.0","220.0","0.271","Deep","5"
"240.0","220.0","1.219","Deep","5"
"260.0","220.0","1.89","Deep","5"
"280.0","220.0","2.162","Deep","5"
"300.0","220.0","1.992","Deep","5"
"20.0","240.0","-3.273","Deep","5"
"40.0","240.0","-3.286","Deep","5"
"60.0","240.0","-3.286","Deep","5"
"80.0","240.0","-3.229","Deep","5"
"100.0","240.0","-3.058","Deep","5"
"120.0","240.0","-2.721","Deep","5"
"140.0","240.0","-2.183","Deep","5"
"160.0","240.0","-1.447","Deep","5"
"180.0","240.0","-0.564","Deep","5"
"200.0","240.0","0.368","Deep","5"
"220.0","240.0","1.219","Deep","5"
"240.0","240.0","1.85","Deep","5"
"260.0","240.0","2.149","Deep","5"
"280.0","240.0","2.063","Deep","5"
"300.0","240.0","1.61","Deep","5"
"20.0","260.0","-2.938","Deep","5"
"40.0","260.0","-2.87","Deep","5"
"60.0","260.0","-2.721","Deep","5"
"80.0","260.0","-2.466","Deep","5"
"100.0","260.0","-2.083","Deep","5"
"120.0","260.0","-1.556","Deep","5"
"140.0","260.0","-0.894","Deep","5"
"160.0","260.0","-0.135","Deep","5"
"180.0","260.0","0.648","Deep","5"
"200.0","260.0","1.359","Deep","5"
"220.0","260.0","1.89","Deep","5"
"240.0","260.0","2.149","Deep","5"
"260.0","260.0","2.083","Deep","5"
"280.0","260.0","1.692","Deep","5"
"300.0","260.0","1.044","Deep","5"
"20.0","280.0","-1.771","Deep","5"
"40.0","280.0","-1.664","Deep","5"
"60.0","280.0","-1.447","Deep","5"
"80.0","280.0","-1.116","Deep","5"
"100.0","280.0","-0.673","Deep","5"
"120.0","280.0","-0.135","Deep","5"
"140.0","280.0","0.464","Deep","5"
"160.0","280.0","1.068","Deep","5"
"180.0","280.0","1.605","Deep","5"
"200.0","280.0","1.994","Deep","5"
"220.0","280.0","2.162","Deep","5"
"240.0","280.0","2.063","Deep","5"
"260.0","280.0","1.692","Deep","5"
"280.0","280.0","1.095","Deep","5"
"300.0","280.0","0.364","Deep","5"
"20.0","300.0","-0.241","Deep","5"
"40.0","300.0","-0.135","Deep","5"
"60.0","300.0","0.071","Deep","5"
"80.0","300.0","0.368","Deep","5"
"100.0","300.0","0.737","Deep","5"
"120.0","300.0","1.145","Deep","5"
"140.0","300.0","1.548","Deep","5"
"160.0","300.0","1.89","Deep","5"
"180.0","300.0","2.111","Deep","5"
"200.0","300.0","2.157","Deep","5"
"220.0","300.0","1.992","Deep","5"
"240.0","300.0","1.61","Deep","5"
"260.0","300.0","1.044","Deep","5"
"280.0","300.0","0.364","Deep","5"
"300.0","300.0","-0.331","Deep","5"
"20.0","20.0","-4.787","Deep","6"
"40.0","20.0","-5.851","Deep","6"
"60.0","20.0","-5.301","Deep","6"
"80.0","20.0","-3.148","Deep","6"
"100.0","20.0","-0.17","Deep","6"
"120.0","20.0","2.598","Deep","6"
"140.0","20.0","4.285","Deep","6"
"160.0","20.0","4.472","Deep","6"
"180.0","20.0","3.279","Deep","6"
"200.0","20.0","1.25","Deep","6"
"220.0","20.0","-0.879","Deep","6"
"240.0","20.0","-2.448","Deep","6"
"260.0","20.0","-3.062","Deep","6"
"280.0","20.0","-2.672","Deep","6"
"300.0","20.0","-1.539","Deep","6"
"20.0","40.0","-5.851","Deep","6"
"40.0","40.0","-5.765","Deep","6"
"60.0","40.0","-4.656","Deep","6"
"80.0","40.0","-2.368","Deep","6"
"100.0","40.0","0.484","Deep","6"
"120.0","40.0","2.999","Deep","6"
"140.0","40.0","4.413","Deep","6"
"160.0","40.0","4.385","Deep","6"
"180.0","40.0","3.071","Deep","6"
"200.0","40.0","1.019","Deep","6"
"220.0","40.0","-1.061","Deep","6"
"240.0","40.0","-2.542","Deep","6"
"260.0","40.0","-3.066","Deep","6"
"280.0","40.0","-2.609","Deep","6"
"300.0","40.0","-1.445","Deep","6"
"20.0","60.0","-5.301","Deep","6"
"40.0","60.0","-4.656","Deep","6"
"60.0","60.0","-3.148","Deep","6"
"80.0","60.0","-0.868","Deep","6"
"100.0","60.0","1.644","Deep","6"
"120.0","60.0","3.651","Deep","6"
"140.0","60.0","4.559","Deep","6"
"160.0","60.0","4.148","Deep","6"
"180.0","60.0","2.635","Deep","6"
"200.0","60.0","0.565","Deep","6"
"220.0","60.0","-1.402","Deep","6"
"240.0","60.0","-2.706","Deep","6"
"260.0","60.0","-3.055","Deep","6"
"280.0","60.0","-2.473","Deep","6"
"300.0","60.0","-1.253","Deep","6"
"20.0","80.0","-3.148","Deep","6"
"40.0","80.0","-2.368","Deep","6"
"60.0","80.0","-0.868","Deep","6"
"80.0","80.0","1.089","Deep","6"
"100.0","80.0","2.999","Deep","6"
"120.0","80.0","4.285","Deep","6"
"140.0","80.0","4.535","Deep","6"
"160.0","80.0","3.665","Deep","6"
"180.0","80.0","1.949","Deep","6"
"200.0","80.0","-0.087","Deep","6"
"220.0","80.0","-1.855","Deep","6"
"240.0","80.0","-2.892","Deep","6"
"260.0","80.0","-2.994","Deep","6"
"280.0","80.0","-2.245","Deep","6"
"300.0","80.0","-0.963","Deep","6"
"20.0","100.0","-0.17","Deep","6"
"40.0","100.0","0.484","Deep","6"
"60.0","100.0","1.644","Deep","6"
"80.0","100.0","2.999","Deep","6"
"100.0","100.0","4.117","Deep","6"
"120.0","100.0","4.581","Deep","6"
"140.0","100.0","4.148","Deep","6"
